video_id,duration,bitrate,bitrate(video),height,width,frame rate,frame rate(est.),codec,category,title,hashtags,views,likes,comments
x531-X7ZbkY,64,331,276,320,240,15.0,0.0,h264,Entertainment,minha paixão Leonardo,"0120, MVI",30,0,1
x57U-hpty9g,19,910,790,544,360,24.0,0.0,h264,Music,Ethno Sweden 2013 workshop Korea dance,"världsmusik, ethno world, folkmusik, folk dancing, ethno, folkdans, folk music, world music",103,0,0
x5Bz-BVXnHU,47,578,500,480,360,27.96,27.96,h264,Film & Animation,American girl doll-Maria gets ready/americangirlgurl101,"americangirlgurl101, late, school, girl, casey, dolls, jessica, maria, josefina, american",14816,28,0
x5H6-q06nYM,41,613,500,480,360,24.08,24.08,h264,Comedy,My family,"Bad, Language",99,0,0
x5_o-_GRC_Y,551,184,132,352,240,29.92,0.0,h264,Education,Exercise For Stress & Fat Burning,"diet, nutrition, nutritional_supplements, stress_reduction, hypnotherapy, Seattle_weight_loss, hypnosis, weight_loss, Hypnosis_Health_Info, Bainbridge_Island, weight_loss_Seattle, Seattle_hypnosis, Slender_For_Life, Roger_Moore, Stress, self-hypnosis, obesity, Kitsap",77,0,0
x5iZ-RvPNnI,22,627,550,640,480,30.0,0.0,h264,Film & Animation,Mario VS Sonic 1: The Fight Begins,":P, :D, pwned, pop, way, the, pivot, fart, (jk, anime, farts, povvn3d, awesome, povvned, powned, fartz, sonic, plop, mario, :(, fight, :), kool, poop, pown3d, pw3d, best, flash, poo, begins, better, luigi, no, cool, vs, shadow, short, D:), animation",1214,4,1
x5ka-iRhsQE,8,370,234,320,240,25.0,0.0,h264,Entertainment,NUEVO GAMEPLAY DE FIFA 13,"gamescom, 13, fifa, nuevo, gameplay, de",25,3,0
x68n-DCaCEU,95,2643,2449,1920,1080,24.0,24.0,h264,Music,Jingle Cida 12 - Prefeita - Porto Real RJ - 2012,"guardian, solaira, prefeita, wolkswagem caminhoes, porto real, eleições, interior do rio, peugeot citroen, 12, produtora de áudio, jingle, cida, politicos",1489,9,3
x6Vq-lPyDV0,179,6122,5967,1920,1080,30.0,29.97,h264,Music,"MODS at Jåttå,9/6-2012.Intro+Gje meg litt meir.",live music,1186,1,0
x6rY-l_qj5g,42,231,174,320,240,15.0,0.0,h264,People & Blogs,lil wayne debut^^,"MVI, 4603",139,0,0
x71o-K7IxTw,254,671,574,640,480,30.0,0.0,h264,Entertainment,Cascada Because The Night Junjou Romantica Yaoi,"The, Romantica, Junjou, Yaoi, Because, Cascada, Night",7098,47,3
x7PT-zTrf1Y,64,227,125,176,132,6.0,6.0,h264,Comedy,Farofa no busão pro Jardim Botânico,farofa,66,0,0
x7XW-C3AqSs,498,4881,4686,1920,1080,23.98,23.98,h264,Gaming,GP Canadá 2012 - rFactor - RaceMotorVirtual.com,"carrera, canada",25,0,0
x7aG-VMzs3E,344,538,411,384,288,25.0,0.0,h264,Pets & Animals,03 Fuel,"Fuel, 03",58,0,0
x7c6-L_E73E,253,93,70,320,240,14.99,0.0,h264,People & Blogs,Bonjour Tristesse,"bonjour, tristesse",818,2,0
x7cr-e7GW0s,17,911,822,640,360,30.0,0.0,h264,People & Blogs,"Webcam video from January 17, 2013 5:29 PM","webcam, video",4,0,0
x7sa-rsUpeU,15,213,152,176,144,44.58,0.0,h264,Comedy,moose molester,"moose, weird, animal, funny",367,3,1
x83N-yzn-_g,438,819,728,640,480,29.97,0.0,h264,Entertainment,Anime Banzai 2009 Slideshow of EPICNESS!,"2009, Anime, slideshow, Banzai",172,1,2
x87T-962NRY,168,923,804,854,480,25.0,0.0,h264,People & Blogs,05-06-2012 Akkrum- Vrachtwagen botst op pijlwagen,"Jaring Rispens, Akkrum, JRF Producties",96676,46,11
x8d5-PgIKSU,254,751,661,640,480,29.92,0.0,h264,News & Politics,Peter Capusotto Y Sus Videos - Los Marrones,"Marrones, Peter, Los, Capusotto, Sus, Videos",41518,67,9
x8gr-Lg2_eM,244,2869,2675,1920,1080,25.0,25.0,h264,Science & Technology,Очистка клавиатуры компьютера,"Жуковский Раменское, Чистка клавиатур компьютеров, Байт, компьютер",71,2,0
x9TZAkS1tYo,65,616,501,480,270,29.92,29.92,h264,Music,Mockingbird Square Dance - Breakabean - Paul Rosenberg,"FirefliesBand, Paul, Rosenberg, Mockingbird, to, Listen, the, Breakabean",1786,4,0
x9kn-LtJlag,624,2059,1864,1280,720,30.0,30.0,h264,Gaming,Metro Last Light - Şehirde Komplo (26),"sorun, playthrough, last, op, altyazılı, torrent, 2033, trailer, indir, xbox360, hd, türkçe, Metro: Last Light, light, pc, metro, oynanış, co, türkler, play, yeni, furkan, playthrough part 26, gameplay, playstation3, indie, oyun, indieroid, yüksek, rehber, oyunugeçemiyorum, oyna, kalite, walkthrough, aytuğ, geçemiyorum, rusya, izle, oyun indir, mac, russia, bağımsız, aksiyon, tam, lets, subtitles, action, çözüm, guide, fatih, tv, game, fragman, takıldım, türkiye, channel, oyunlar, videosu",125,7,0
x9lV-SZt2Iw,215,1135,1024,640,480,30.0,0.0,h264,Film & Animation,Baile Extremo Diana by Sniper Zero.mp4,"Extremo, Zero, Diana, Baile, by, Sniper",337,3,0
x9qe-7lsRXg,23,242,133,192,144,30.0,30.0,h264,Entertainment,Soirée clash,"Tecktonik, électro",87,0,0
x9uW-oMQtsw,288,554,490,320,240,29.97,0.0,h264,People & Blogs,talkative zoe,"zoe, talkative",58,0,0
xAg5-Dsn0K8,286,1996,1801,1280,720,30.0,30.0,h264,Sports,Faauull and EDDY  vs morfeu e sudock,..,193,11,0
xAn2-ois4a0,473,745,592,1280,720,7.0,7.0,h264,People & Blogs,get safari,"safari, get",8,0,0
xB6I-zwbX_o,243,440,329,384,288,25.0,0.0,h264,Music,"HELLO, is it me you're looking for?","COMMODORES, RITCHIE, HELLO, LIONEL",353,0,0
xBGj-OR2WpM,82,543,424,480,360,29.94,29.94,h264,Education,2007 Marian Conference,"CFC, Marian",218,0,0
xBI5-avHi9g,568,363,234,320,240,29.91,29.91,h264,People & Blogs,Drifting the Persian Gulf Part 2   I Catch a Remora US Merchant Marines VIDEO,"Straights of Oman, Persian gulf, Pirates
Remora, fish, Oman, racing, Military Sealift Command, Chuck Fasst, tour of a usns ship, merchant marine, Hormuz, navy, persian, marine, Straights of Hormuz, Malacca Straights, Flying Dutchman, shark, Drifting, iraq, kuwait, siu, Dubai, Racing, ships, Flying Dutchman2, Fujaira, Pirates in the Indian Ocean, Cruising, merchant, army, gulf, steve miller band in the winter time, USNS Algol, steve miller band wild mountain honey, steve miller band",354,4,1
xBNV-By5zBU,433,2521,2326,1280,720,29.97,29.97,h264,Gaming,Le noob de l'année + Le pire spawnkill jamais vu sur MW3 | Clip de la semaine,"of, cod5, mw2, cod6, jour, rire, call, fail, cod8, rageux, rage, l'année, clip, LGC, insulte, semaine, de, chaine, funmovie, duty, mw3, communautaire, noob, spawnkill, mw1, cod4, cod7, la, fragmovie, pgm, du, Lovegames, channel, tuto",604,7,1
xBR4-OxdbBM,171,416,286,640,360,25.0,0.0,h264,Music,Os Hawaianos SEMPRE  Sarrando ((FODA 2012 )),;D,2205,9,0
xCW3-aN_3o4,31,767,645,854,480,25.0,0.0,h264,People & Blogs,Spot z Ryszardem Kaliszem - lista nr 3 numer na liście 3 SLD MWK,"Kalisz, kossakowska",223,4,0
xCre-3ZiUXM,863,1266,1156,640,480,25.0,0.0,h264,Travel & Events,2005-06-08;07:58 Częstochowa KSP Górna 12,"Tadeusz, Patrycja, Sierzputowska, Głomb",692,1,0
xEE0-6HNXB4,235,281,201,320,240,30.0,0.0,h264,Music,kimberly monaliza,CABEZONCITO,76,2,0
xEQ4-KiaDek,435,863,743,640,360,25.0,0.0,h264,Autos & Vehicles,Bedő Imre - Best of 2010 (Mitsubishi Lancer EVO IX),"Doczi Petya, Evo, Lepolt Sportvideo, IX, davidrs8, Bedő, Mitsubishi, Premier Video Studio rally, Damla, David_Rs, Áfra G, Arnót, davidrs, Cseh Norbert, rallyheart.hu, Imre, Füredi Sportvideo, Best of, Lancer, 2010",681,2,0
xETr-oKF8iI,405,340,209,176,144,15.0,0.0,h264,Music,new urdu sweet naat _+_ upload akhtar,"Standard Hindi, Geo, Kingdom, Pakistan, Punjab, Rasool, Bengali, Australia, Nasheed, Spain, States, Malik, Pashtun, Quran, Desi, New, Ahmed, Peace, Lahore, Khost, Sweet, hindi, bollywood, Canada, Farsi, Shia, Sad, Japan, Urdu, America, Germany, Nations, KandaharPaktia, Hassan, Mqm, China, Russia, Islamabad, Hindi, Mann, United, India, Kandahar, Stage, Europe, Bangladesh, Ahmad, Muhammad, Allah, Album, Asia, Qari, Iqbal, Arabic, Punjabi, Karachi, United States, Khan, Imam, World, Naat, Abbas, Kabul, England, Tehran, Abdul, Swat, Qadri",130,0,0
xEZZ-cqom6c,302,1659,1536,1280,720,25.0,25.0,h264,Howto & Style,Секс во время беременности,"секс во время беременности, преждевременные роды, плод, оргазм, медицина, акушерство, сроки беременности, плацента, позы в сексе, секс, женщина, беременность, триместры, женское здоровье, роды, здоровье, гинекология, эмбрион, сексуальное влечение",2038444,1326,127
xEmy-oAQRso,151,449,349,192,144,25.0,25.0,h264,Entertainment,dance with you,"vidoe, dance, with, music, college, loreto, jay, sean, you",1852,5,3
xEwp-PFD-Xg,82,3049,2854,1280,720,29.97,29.97,h264,Gaming,"Thy Nard - ""Indecency of Your Existence"" Minitage",,1018,104,0
xF13-qm6dl0,17,312,245,320,214,29.97,0.0,h264,Sports,Lax Raping,"annihilation, john, hit, temper, faggot, lacrosse, hilarious, mac, lax, crush",223,0,0
xF5p-NJYCX8,109,474,362,440,248,29.97,0.0,h264,News & Politics,Multi-million dollar hospital expansion means quicker care for patients,"memorial medical center, expansion ludington hospital",149,1,1
xFBD-DKkjgA,4062,497,369,384,288,25.0,0.0,h264,People & Blogs,"ALFOMBRA ROJA 15 de ""ROMI"" en EVENTOS MARC","15, ROJA, MARC, ROMI, Marc, en, EVENTOS, de, @Eventos, ALFOMBRA",1176,1,0
xFD3-4ppGQ4,2085,1936,1741,1280,720,29.97,29.97,h264,Gaming,[Grzbiecimy] Don't Starve  Początek,"Gameplay, Don't, Nie, Mp4, Mission, kto, DzuniorJr, wiem, jest, ale, Playthrough Part, Really, Playthrough, Video Game, nie, JurajskiKanał, PC, Ps2, But, Upload, DontStarve, Survival, Youtube, Media, fajnie, Playstation, czyta, minecraft, LetsPlay, Starve, tagi, jurajska, Game, Player",988,159,9
xFTg-drJJ6Q,23,871,783,640,480,25.0,0.0,h264,Education,MOV00223,,1,0,0
xFkJ-WXVT0g,31,616,490,640,360,25.0,0.0,h264,Entertainment,"Doctor Who The Impossible Astronaut - Series 6, Episode 1 Trailer - BBC One.mp4","advert, trailer, commercial, teaser, sneak peak, sneak peek, science fiction, spoiler",37,0,0
xGK7-M3jowg,38,506,377,320,240,30.0,0.0,h264,People & Blogs,Ascensor All Around The World Justin Bieber 2012,"2012, All, Documental, Ascensor, bieber, Justin, around, the, clautrofobia, world",331,8,0
xGWS-fenr-M,372,534,406,320,240,29.97,0.0,h264,People & Blogs,Time to get Down for the Lord,"dance, rejoice, god, love, ministry, jesus",13,0,0
xGWl-M84J-4,464,527,400,720,480,29.97,0.0,h264,Gaming,Bye Azimut,byerunescape,70,0,1
xGg0-Iyv8PM,229,749,662,640,480,25.0,0.0,h264,Music,UNLEASHED- Black (TH cover),"tom, unleashed, cover, kaulitz, bill, kraus, karin, music, guitar, acoustic, tokio, marry, hotel",1180,0,5
xHGn-Oofkz4,239,654,460,1280,720,10.0,10.0,h264,Music,Galatasaray Marşı - Tribün Potpori (Eski) [HD],"soccer, musik, fenerbahce, Football, müzik, 2013, match, Turkey, Sarki, gs, clip, Tribün Potpori, Wesley Sneijder, futbol, quality, Selcuk Inan, music, chedjou, song, theme, Derbi, metin oktay, lig, ivanovic, Fernando Muslera, spor, eski, florya, 19.sampiyonluk, Fatih Terim, sampiyon, DenizZockt, ultrAslan, original, fanatik, Istanbul, Felipe Melo, the champions, Deniz HD, Didier Drogba, Galatasaray, Bogaz, Marsi, türkiye, Burak Yilmaz, High Definition, yönetim, League, sport, HD",16946,57,2
xHPm-pEWjuE,77,614,528,640,480,29.97,0.0,h264,People & Blogs,100 1955,"100, 1955",26,1,0
xHQp-ibhx0A,188,904,819,640,480,14.99,0.0,h264,Travel & Events,UP MASIH (6-28-09) UP SD70M ACTION!!!!!!!!,"UP MASIH, IL., Pana Sub, Joan",130,7,3
xHbC-3Jn8f4,951,1057,941,854,480,29.97,0.0,h264,Entertainment,circulo de oraçao louvando no 4 aniversario da igreja de guaiçara jesus cristo e poder,,672,8,0
xHoM-vO-YP4,23,1100,1018,848,480,29.97,0.0,h264,Sports,少林黑虎門 鐵怪 紅櫻槍 演練 欄槍 拿槍 測試-2.MOV,"測試-2, 少林黑虎門, 演練, 欄槍, 紅櫻槍, 鐵怪, 拿槍",548,2,0
xHsL-5mkb1M,445,294,224,320,240,15.0,0.0,h264,Sports,ExtremeSki3.WMV,ExtremeSki,25,0,0
xID3QONDawg,916,1180,986,1920,1080,29.97,29.97,h264,Science & Technology,iOS 7 Accessibility Wishlist,"wwdc, VoiceOver, Apple (album), text-to-speech, speak, speak selection, accessibility, WWDC 2013, Jony Ive iOS 7, google, Apple Inc. (Organization), ios 7, ios 7 accessibility, iOS 7 concept, assistive technology, apple",1566,7,1
xIHw-QDzpkA,252,1096,942,1280,720,29.97,29.97,h264,People & Blogs,그대 떠난 후 알아버린 이 사랑 때문에...,,818,6,0
xIQc-ck7dMU,45,665,573,360,480,30.0,0.0,h264,People & Blogs,Sometimes...I get a good feeling,"Lesbian, Cartime, Roadtrip, Sonia, Blog, Amber, Vlog, Gay",32,1,0
xIgV-2IQN0k,276,770,658,854,480,29.97,0.0,h264,People & Blogs,margaret zox brown interview,"Distrikt Hotel NYC, Margaret Zox Brown, Interview",277,1,0
xIno-lcHjtA,56,470,341,600,480,25.0,0.0,h264,Film & Animation,"""МИР""","Мир, a2kaд, матюнин, тришин, константин, николай",75,2,1
xIzX-U3jHiY,140,223,126,160,120,15.0,15.0,h264,Entertainment,crazy little girls,"dancing, twins, kids",487,0,0
xJ20-bVNbx0,100,1275,1218,640,480,30.0,0.0,h264,Travel & Events,箱根パレスホテル露天風呂,"露天風呂, 箱根",531,1,0
xJ8C-WPQstU,70,384,273,192,144,21.08,21.08,h264,Comedy,en el taxi parte 2 =),taxi,125,0,0
xJ96-x1SNjc,239,650,526,400,480,25.0,0.0,h264,People & Blogs,Al Jazzera   May 22 22 53 15,"Al, 15, Jazzera, 53, 22, May",449,0,0
xJC5-kGZnFc,79,1303,1227,848,480,29.97,0.0,h264,Travel & Events,FRIDA Y SALMA EN EL ZOOLOGICO CON EL PANDA,"FRIDA, PANDA, SALMA, MEXICO, GUADALAJARA",739,1,0
xKlI-TR6zik,86,464,367,272,480,30.0,0.0,h264,Comedy,Living dead dolls chucky review part 1,"Chucky, Living, Dolls, Dead, Ldd",4357,17,8
xKvj-By6HVQ,243,1909,1755,1280,720,24.0,24.0,h264,Travel & Events,annoying orange vs fred,"Annoying, Orange, vs, FRED!!!, YouTube",141,0,0
xKvm-AZRZ8I,196,1727,1532,1280,720,29.97,29.97,h264,Education,A Religião e os Filhos Evangélicos,,18,0,0
xKxX-ymm3rY,902,615,513,320,240,29.92,29.97,h264,Gaming,VFR ベイエリアカップ2011 開幕戦 決勝 その2,"battlecore, バーチャファイター",709,0,0
xLNz-_R9aLs,47,899,780,640,360,30.0,0.0,h264,Gaming,F1 2011 Gameplay,"Gameplay, F1, 2011",895,0,0
xLXd-b8UP0o,49,2872,2719,1280,720,29.97,29.97,h264,Science & Technology,PANDIGITAL,"mobile device, electronics",642,0,0
xLhB-o8RHhc,91,3111,2962,1280,720,29.83,29.84,h264,Entertainment,2012 06 30 Jason and Michelle Tang Wedding video 2012 06 30 15 09 05,"2012, Tang, Wedding, 06, 15, and, Michelle, video, 09, 30, Jason, 05",34,0,0
xLsN-fM80qk,99,192,56,320,240,25.0,0.0,h264,People & Blogs,Film du prophète sur hit radio dans le morning de momo - 2,"hit, le, morning, du, prophète, sur, momo, de, radio, dans, Film",458,1,0
xMO_-4dNl_Q,64,2130,2001,1280,720,30.0,30.0,h264,Pets & Animals,"05 30 09 Lexie JWW Buckner, KY","DOG, AGILITY, TRIAL",7,0,0
xMjU-7Hpnwc,318,332,214,640,480,25.0,0.0,h264,Film & Animation,Ahmet Kaya Korkarım,"Kaya, Ahmet, Korkarım",3672470,2147,360
xMtq-Q9sv3o,29,446,312,640,480,24.0,0.0,h264,Entertainment,"Skinned fishes, Practice, 2008","practice, interactive, fish",6,0,0
xMya3NlzW3M,102,539,440,480,270,25.0,0.0,h264,Comedy,Нарезка приколов и неудач/Funny moments.,"funny, ржач, прикол, смех",239714,381,30
xN1p-FAML4c,601,429,299,320,240,29.97,0.0,h264,Education,Dr. Tom Cassidy_s session at IEFPE 2011 1-9,"1-9, 2011, Cassidy_s, Dr., at, Tom, session, IEFPE",12,0,0
xNBa-ihxEaI,123,5956,5798,1920,1080,29.97,29.97,h264,Music,Young Dub_Diamond In The Back,"Dubs, Video",417,5,1
xNCG-pvC6ug,225,3195,3001,1280,720,30.0,30.0,h264,Autos & Vehicles,Canberra FJ Cruiser Cruise,"aussie, fjcruiser, travels, dash, Four-wheel Drive (Driveline), australia, meeting, fj, fj cruiser travels, beautiful, dash camera, offroad, 4x4, camera, meetup, cruiser, country, fjcruisertravels, drive, fun, 4wd, dash cam, countryside, dashcam, canberra, fj cruiser, driving",778,3,0
xNIR-umARSA,320,860,820,640,480,29.97,0.0,h264,Music,〔街山荘〕出版記念パーティー　アイヌ・アート・プロジェクト③,"アイヌ・アート・プロジェクト, 街山荘",1027,5,1
xNLD-4DeTE8,7,644,570,568,320,30.0,0.0,h264,Comedy,Paddy McCourt penalty,"McCourt, Paddy, Celtic",52,0,0
xNUu-CBGS4s,659,672,581,600,480,25.0,0.0,h264,Entertainment,GTA IV Bank Robbery part.1,"raid, money, mission, bank, police, gta4, city, montage, grand, gameplay, kill, stunt, robbery, liberty, 360, dust, auto, theft, GTA, IV, off, xbox",933,3,0
xNVV-ibSCb0,462,486,383,320,240,29.97,0.0,h264,Entertainment,Spankings2008-12-11  Fishnet Inc,"spanking, fishnetinc, virginsacrifice, spankings, rockyhorror, narocinema, naro, rockyhorrorpictureshow",1323,2,0
xNbHhlXKLNI,81,685,613,480,352,30.0,0.0,h264,Entertainment,"Grant Pacers 2010 team practice. Moala, lopa, shaq",mobile,9322,60,3
xNsP-44vOfQ,454,672,548,600,480,29.97,0.0,h264,People & Blogs,выпуск 2011.avi,"видео к выпускному, школьное видео, выпуск",55,2,0
xNua-wXFNls,141,458,359,640,280,24.0,24.0,h264,People & Blogs,Билет на Vegas   Трейлер,"Трейлер, Билет, Vegas, на",29,0,0
xO8y-sF9YPs,29,1037,1017,854,480,12.0,0.0,h264,Gaming,epic fail,"video, online virtual world, free game, ROBLOX",6,0,0
xO_Q-VPAuug,447,1112,1031,854,480,29.97,0.0,h264,News & Politics,Matt Tribe as Steve Creamer Interviewed By Barnaby Jones,"Matt Tribe, Austin Wright",230,0,0
xObc-GbdRFc,137,1947,1791,1280,720,29.92,29.96,h264,Gaming,Judge Dredd - The Arcade Game,"Judge, Dredd, The, wtf, Arcade, midway, the, laaaaaaaaaaaaaaw, Game, lol, hilarious, am",2057,6,3
xOcq-IF58kM,132,386,308,270,480,30.0,0.0,h264,Comedy,Playing in the pillow pile,"Mabel, Eoin, Oliver, Pillows",33,0,0
xOea-W0EwmQ,25,1237,1179,640,480,29.97,0.0,h264,Comedy,MARCA DE CALÇAS E CAMISETAS ZONA NEUTRA SHOW DRAG QUEEN DA EMPRESA TCHAKA EVENTOS E FESTAS EM GERAL,"NEUTRA, CAMISETAS, CALÇAS, FESTAS, MARCA, QUEEN, DE, E, EMPRESA, SHOW, ZONA, DRAG, TCHAKA, EVENTOS, EM, GERAL, DA",125,0,0
xOiW9_76cWY,556,6049,5855,1920,1080,29.97,29.97,h264,News & Politics,الجماهير تزحف لميدان الشهداء بشعار لبيك ياحسين 26/11/2012,"الميدان, الزاحفين, قمع, الى",1655,21,0
xOnm-Ri2gNI,259,383,285,640,360,9.0,0.0,h264,People & Blogs,Kryptonite Cover Of 3 doors down,"webcam, video",9,0,0
xPRo-ObpQFw,1116,670,546,638,480,30.0,0.0,h264,Gaming,The Legend of Zelda:Ocarina of Time (Jugando) (Parte 12) Terminando la Caverna Dodongo!,"I wanna kill the guy, videojuegos, iwktg, mimeloy, link, show, play, sufrimiento, lets play, nintendo, computadoras, jugando, ocarina of time, Link (The Legend Of Zelda), Video Game (Industry), gameplays, ocarina del tiempo, juegos pc, entretenimiento, espectaculo, xbox, mymalkapone, the kid, vlogs, vardoc, zelda",2142,17,2
xPk3-U9RCsY,234,1283,1173,640,480,25.0,0.0,h264,Sports,A1 Kick Box Head Hunter & Morand Mickael 1. Raund Tarık Solak,"#kelleavcısı, #k1, #kickboxing, Raund, Het, Hanter, #headhunter, #tarik",500329,681,41
xQKk-qzuJso,133,3950,3755,1920,1080,25.0,25.0,h264,Sports,Qualifying Maia W2 Junior Dynamic SEA Catarina and Catarina,"Cup, Qualifying, Ginástica, Acrobática, 2013, Gymnastics, Maia, Acro, Qualificativa",253,0,0
xQLHkg3Y7rQ,33,1211,1097,640,480,30.0,0.0,h264,Entertainment,zikri rempit,mobile,49,0,0
xQjK-I6Wyto,37,6158,6003,1920,1080,29.97,29.97,h264,Sports,MEU! FOI MUITO LONGe! CeStA De FoRa Do GiNáSiO,"show, Fora, ginásio",527,81,9
xR9k-VJEYZU,11,602,502,320,240,15.0,15.0,h264,Entertainment,Fely-Pasquale,Bullo,31,0,0
xRDK-uBxEdQ,80,485,440,320,240,29.97,0.0,h264,Sports,MISILERO - 1988 Cl. Asociación de Propietarios F.S. de Carrera del Perú,"Peruana, Turf, Horse, Hipica, Racing",693,1,2
xRGC-PfNgjI,38,944,825,640,352,30.0,0.0,h264,People & Blogs,ادلب كفروما تشيع الشهيد ابراهيم خليل الرحمون وسط حشود كبيرة من أحرار كفروما,"الرحمون, وسط, كفروما, كبيرة, ادلب, الشهيد, ابراهيم, أحرار, من, خليل, تشيع, حشود",794,56,2
xRVZ-loihag,38,852,745,640,480,25.0,0.0,h264,Autos & Vehicles,[SMRT] East West Line Exclusive [Siemens C651] set 237-238 Departing Pasir Ris,"of, C651, at, the, 2009, This, PSD, Ris, Pasir, Line, November, operation, set, West, 238, 237, Siemens, is, Departing, first, day, East, SMRT, Exclusive, yt:stretch=16:9",5579,7,4
xRdM-e-7uRY,107,3350,3156,1920,1080,25.0,25.0,h264,Science & Technology,Leyden jar experiments,"Leyden, jar, experiments",10786,43,6
xRlK-_PPFsM,300,1664,1470,960,720,29.97,29.97,h264,Sports,2012-11-8 馬鞍山飛行全程紀錄,Paragliding,76,0,0
xRu7-BtGlPc,10,1124,1011,854,468,25.0,0.0,h264,Film & Animation,Outdoor Channel - Ident: Sea,"television, Something, Moving, Channel, Outdoor",980,5,0
xRy_-a_VQgg,55,625,531,270,360,30.0,0.0,h264,Autos & Vehicles,Movie selection,Bettison,118,2,0
